,index,Unnamed: 0.2,CGNDB ID,place_name,ISO Language Code,language,Syllabic Form,term,category,Concise Code,Toponymic Feature ID,lat,long,Location,province,relevance,Decision Date,Source,Unnamed: 0.1,Unnamed: 0,description,etymology,merge_type,source,predicted_etymology
43,43,97.0,LAATD,Aklavik,ikt,"Inuinnaqtun, Western Canadian Inuktitut",,Hamlet,Populated Place,HAM,38fafd9cd05511d892e2080020a0f4c9,68.2193083,-135.0081106,,Northwest Territories,7500000.0,7/14/1981,NT - Education Culture Employment,,,,Indigenous,exact,Canadian Geographic Names Database,
44,44,98.0,EJNEO,Akulivik,ike,"Inuktitut, Eastern Canadian",,Northern Village Municipality,Populated Place,VILG,57d7d5b9bf9311d892e2080020a0f4c9,60.8,-78.2,Akulivik; Nord-du-Québec,Quebec,7500000.0,5/23/1979,Quebec-Commission de Toponymie,,,,Indigenous,exact,Canadian Geographic Names Database,
45,45,101.0,CAAOO,Amherst,und,Undetermined,,Town,Populated Place,TOWN,6a182ef8af4a11d892e2080020a0f4c9,45.833392,-64.212968,Cumberland,Nova Scotia,7500000.0,11/2/1937,Nova Scotia-Department of Internal Services,31.0,31.0,"Amherst: city in Nova Scotia; island, eastern end of
    Lake Ontario; and burg or town in Essex county, Ontario. They were named after Field-Marshal Sir Jeffery
    Amherst, Commander-in-Chief of the British forces at
    the capture of Louisburg in 1758. He took part with[11] Wolfe in the taking of Canada from the French, and
    compelled Montreal to surrender in 1760. He was the
    first Governor-General of Canada. Amherst was also
    Governor of Virginia. In 1768 he opposed the Stamp Act
    for which he was dismissed.",English,exact,Armstrong (1930),
46,46,103.0,EFHXY,Amqui,mic,"Mikmaw, Migmaw",,Town,Populated Place,CITY,0691257abbe511d892e2080020a0f4c9,48.462375,-67.433232,Amqui; La Matapédia,Quebec,7500000.0,12/5/1968,Quebec-Commission de Toponymie,,,,Indigenous,exact,Canadian Geographic Names Database,
47,47,105.0,CAATB,Antigonish,mic,"Mikmaw, Migmaw",,Town,Populated Place,TOWN,983f5ed4af4a11d892e2080020a0f4c9,45.622765,-61.991581,Antigonish,Nova Scotia,7500000.0,5/3/1951,Nova Scotia-Department of Internal Services,41.0,41.0,"Antigonish: county, town and harbour in Nova Scotia. It is a Micmac Indian word, meaning, according to
    most authorities, “broken branches”. It is said that beech
    trees used to grow in exuberance here and bears used to
    frequent the spot to procure beech-nuts from the branches
    which they broke down. Some give the meaning, “River of fish”, descriptive of
    the abundance of fish in the creek emptying into Antigonish
    harbour.",Indigenous,exact,Canadian Geographic Names Database,
48,48,108.0,CAAWK,Arichat,mic,"Mikmaw, Migmaw",,Community,Populated Place,UNP,b260d21aaf4a11d892e2080020a0f4c9,45.511025,-61.015403,Richmond,Nova Scotia,7500000.0,6/26/2007,Nova Scotia-Department of Internal Services,43.0,43.0,"Arichat: island, town on the island and village on the
    mainland, Richmond county, Nova Scotia. The town of Arichat is a seaport, having a fine harbour,
    and the centre of business for the county. On some
    maps the island is marked Isle Madame, in honour of
    Sainte Marie. The word is Micmac Indian, a corruption of Nerichat
    meaning “the camping ground”. Another Indian name
    for the island was Liksake, meaning “worn rocks”. Arichat
    is the see of a Roman Catholic bishop.",Indigenous,exact,Canadian Geographic Names Database,
49,49,110.0,FADTN,Arnprior,und,Undetermined,,Town,Populated Place,TOWN,e8aeeab7d05311d892e2080020a0f4c9,45.4347223,-76.3580556,Renfrew,Ontario,7500000.0,2/6/1952,Ontario-Ministry of Natural Resources and Forestry,46.0,46.0,"Arnprior: town in Renfrew county, Ontario. The place was named after a priory on the Arn River
    in Northern Scotland. It was probably called Arnpriory
    at first and abbreviated later to its present form.",Scottish,exact,Armstrong (1930),
50,50,114.0,HAOOY,Assiniboine,und,Undetermined,,Town,Populated Place,TOWN,0cfee9c2849c20c3516eb1e57a4630b2,49.6291139,-105.9886333,10-8-30-W2,Saskatchewan,7500000.0,3/6/1952,"Saskatchewan-Ministry of Parks, Culture and Sport",,,,Indigenous,fuzzy,Armstrong (1930),
51,51,116.0,IARFF,Athabaska,und,Undetermined,,Town,Populated Place,TOWN,7f0549f5d05511d892e2080020a0f4c9,54.7166666,-113.2841667,16-66-22-W4,Alberta,7500000.0,1/1/1995,AB-Ministry of Culture and Status of Women,,,,Indigenous,fuzzy,Armstrong (1930),
52,52,118.0,JARKT,Atlin,tli,Tlingit,,Community,Populated Place,UNP,1bc9eb8ac6ce11d892e2080020a0f4c9,59.5663889,-133.7019444,Cassiar Land District,British Columbia,7500000.0,12/15/1982,"British Columbia-Tourism, Arts, Culture and Sport",,,,Indigenous,exact,Canadian Geographic Names Database,
53,53,120.0,EJNEQ,Aupaluk,ike,"Inuktitut, Eastern Canadian",,Northern Village Municipality,Populated Place,VILG,57ed0b6abf9311d892e2080020a0f4c9,59.3,-69.6,Aupaluk; Nord-du-Québec,Quebec,7500000.0,2/2/1980,Quebec-Commission de Toponymie,,,,Indigenous,exact,Canadian Geographic Names Database,
54,54,128.0,FAFFD,Barrie,und,Undetermined,,City,Populated Place,CITY,41e2d71bc6cd11d892e2080020a0f4c9,44.37124,-79.67697,Simcoe,Ontario,7500000.0,1/1/1959,Ontario-Ministry of Natural Resources and Forestry,82.0,82.0,"Barrie: township and town in Simcoe county, Ontario,
    and also a village, Barriefield, near Kingston, Ontario. They were named after Commodore Robert Barrie
    who was stationed at Kingston during the War of 1812-’14,
    and for some years after. In 1828 he proceeded by
    way of Lake Simcoe on a tour of inspection of the naval
    depots of the Great Lakes.",English,exact,Armstrong (1930),
55,55,137.0,JAGDA,Bella Coola,und,Undetermined,,Community,Populated Place,UNP,0ab7a6e1c6ce11d892e2080020a0f4c9,52.383333,-126.75,Range 3 Coast Land District,British Columbia,7500000.0,12/15/1982,"British Columbia-Tourism, Arts, Culture and Sport",98.0,98.0,Bella Coola: river and settlement in British Columbia. They are named after a local Indian tribe.,Indigenous,exact,Armstrong (1930),
56,56,138.0,FEDAN,Belleville,und,Undetermined,,Community,Populated Place,UNP,4fb95c42c6ce11d892e2080020a0f4c9,44.1708333,-77.3827778,Hastings,Ontario,7500000.0,1/1/1998,Ontario-Ministry of Natural Resources and Forestry,100.0,100.0,"Belleville: city in Hastings county, Ontario. In early
    documents it is spelled Bellville. It is said to have been named after a Colonel, a pioneer
    of the district. Dr. Scadding states that Lieut.-Governor
    Gore named it after his wife, Arabella, familiarly Belle.",English,exact,Armstrong (1930),
57,57,149.0,FDGDU,Bracebridge,und,Undetermined,,Town,Populated Place,TOWN,909f62bac6be11d892e2080020a0f4c9,45.0263889,-79.19,Muskoka,Ontario,7500000.0,1/1/1971,Ontario-Ministry of Natural Resources and Forestry,140.0,140.0,"Bracebridge: town in Muskoka district, Ontario, incorporated
    in 1887. Its early name was North Mills. When the post office was opened its present name was
    given to the place by the Postmaster-General’s office at
    Ottawa. There is a town of Bracebridge near Lincoln,
    England, from which the name may have been taken.
    However, a post office was opened at McCabe’s Landing
    under the name of Gravenhurst about the same time
    Bracebridge office was opened and it is surmised that the
    names of both these Muskoka towns were taken from
    Washington Irving’s tale, “Bracebridge Hall.” See Gravenhurst.",English,exact,Armstrong (1930),
58,58,150.0,FALJI,Bradford,und,Undetermined,,City,Populated Place,CITY,1d9cc9d2c6be11d892e2080020a0f4c9,43.1569444,-80.2575,Brant,Ontario,7500000.0,1/1/1990,Ontario-Ministry of Natural Resources and Forestry,,,,English,fuzzy,Armstrong (1930),
59,59,165.0,CAGBW,Canso,mic,"Mikmaw, Migmaw",,Community,Populated Place,UNP,44bfd07caf5211d892e2080020a0f4c9,45.337408,-60.99621,Guysborough,Nova Scotia,7500000.0,1/19/2012,Nova Scotia-Department of Internal Services,192.0,192.0,"Canso: strait, cape, and port in Nova Scotia. The origin of the name is disputed. Haliburton
    derives the word from Spanish ganso, “a goose”; Band
    says the word is Indian, meaning “opposite lofty hills”.
    Some writers trace it to the French campseau, “a common
    resort for ships in these waters”.",Indigenous,exact,Canadian Geographic Names Database,
60,60,170.0,IAKML,Cardston,und,Undetermined,,Town,Populated Place,TOWN,7d77cc03d05511d892e2080020a0f4c9,49.2,-113.3038889,9-3-25-W4,Alberta,7500000.0,1/1/1995,AB-Ministry of Culture and Status of Women,197.0,197.0,"Cardston: town in southern Alberta. It was named after Charles Ora Card, first president
    of the Mormon Church in Canada. The Mormons have
    built a beautiful temple here on the same architectural
    lines as the one in Salt Lake City.",English,exact,Armstrong (1930),
61,61,173.0,GAEKX,Carman,und,Undetermined,,Town,Populated Place,TOWN,e0bc3f17bede11d892e2080020a0f4c9,49.499167,-98.000833,"6-4,5-W",Manitoba,7500000.0,5/1/1952,MB-Natural Resources and Northern Development,205.0,205.0,"Carman: town in Manitoba, served by both the C.P.R.
    and C.N.R., about fifty-five miles south-west of Winnipeg.
    It is the centre of a good wheat-growing district. The place was named in honour of the Rev. Albert
    Carman, M.A., D.D., LL.D., 1833-1917, sometime Chancellor
    of Albert College, Belleville, Ontario; Bishop of
    the Methodist Episcopal Church in Canada, 1874-’83;
    General Superintendent of The Methodist Church in Canada
    from 1883 till the eve of his death. Dr. Carman was a forceful, eloquent speaker and a
    great preacher. He was of U.E. Loyalist descent and
    possessed in a high degree the fine characteristics of these
    pioneer patriots of Canada. The first inhabitant of the town-site of Carman was
    W. G. Livingston who homesteaded in 1876. He was dispossessed,
    however, by W. A. Farmer who set up a prior
    claim. About 1882 the question arose about a permanent
    name for the infant town. Two names were proposed,[58] Carman and Hazeldeen. A vote of the residents was
    taken and Carman was the choice of the majority.",English,exact,Armstrong (1930),
62,62,178.0,EQNGV,Causapscal,mis,Uncoded languages,,Town,Populated Place,CITY,0cf53223849c20c33c6ff59a9cab6303,48.354941,-67.221299,Causapscal; La Matapédia,Quebec,7500000.0,3/4/1998,Quebec-Commission de Toponymie,,,,Indigenous,exact,Canadian Geographic Names Database,
63,63,185.0,JCVCB,Chilliwack,und,Undetermined,,Community,Populated Place,UNP,f9b8c23ec6cd11d892e2080020a0f4c9,49.166667,-121.95,New Westminster Land District,British Columbia,7500000.0,9/25/1980,"British Columbia-Tourism, Arts, Culture and Sport",230.0,230.0,"Chilliwack: city in southern central British Columbia. The first white settlers arrived in 1862 and adopted
    the Indian name of the district. The word is derived from chill-a-whaak, meaning “the valley of many waters”, descriptive
    of the many small mountain streams. This information
    was received from Wilfred H. Kipp, Postmaster of[64] the city, whose father and uncle were among the first
    white settlers.",Indigenous,exact,Armstrong (1930),
64,64,186.0,EJJJC,Chisasibi,crl,"East Cree, Northern",,Cree Village,Populated Place,UNP,6ed78272bf9111d892e2080020a0f4c9,53.783333,-78.9,Chisasibi; Nord-du-Québec,Quebec,7500000.0,8/27/1979,Quebec-Commission de Toponymie,,,,Indigenous,exact,Canadian Geographic Names Database,
65,65,191.0,FEUFQ,Clinton,und,Undetermined,,Municipality,Populated Place,TOWN,e26428f9d05211d892e2080020a0f4c9,43.9947222,-78.675,Durham,Ontario,7500000.0,7/1/1993,Ontario-Ministry of Natural Resources and Forestry,,,,English,fuzzy,Armstrong (1930),
66,66,194.0,EQSLN,Coaticook,abe,Abenaki Western,,Town,Populated Place,CITY,0cf6bc74849c20c3bec3c10dfbdb969c,45.134466,-71.8048,Coaticook; Coaticook,Quebec,7500000.0,2/5/1999,Quebec-Commission de Toponymie,244.0,244.0,"Coaticook: branch of the St. Francis River, Quebec. It is derived from two Abenakis Indian words, koa,
    pine, and tegw, a river, that is “the pine river”. When it
    received its name the banks were studded with stately
    pine trees. Coaticook is also the name of a town on the
    banks of the river in Stanstead county.",Indigenous,exact,Canadian Geographic Names Database,
67,67,195.0,FARXE,Cobourg,und,Undetermined,,Town,Populated Place,TOWN,8c81c3c6c6be11d892e2080020a0f4c9,43.9630555,-78.1647223,Northumberland,Ontario,7500000.0,1/1/1997,Ontario-Ministry of Natural Resources and Forestry,248.0,248.0,"Cobourg: town beautifully situated on “old Ontario’s
    strand” in Northumberland county, Ontario. Its village
    name was Amherst in honour of General Jeffrey Amherst,
    Commander-in-Chief at the taking of Louisburg in 1758. The name of Amherst gave way to Cobourg on the
    announcement that Queen Victoria was to marry the
    Prince of Coburg-Gotha. The spelling of the town’s name
    has been enlarged since then to Cobourg. [69] For many years Cobourg was a University town.
    Upper Canada Academy was founded here in 1832. In
    1841 it was erected into the University of Victoria College
    by an Act of Incorporation obtained from the Legislature
    of United Canada. In 1892 Victoria federated with
    the Provincial University and removed to Toronto.",Other European,exact,Armstrong (1930),
